HSU Score R^2,Target Score R^2
0.24964543255113017,0.3828489294597335
0.1276875457729213,0.34966752447996347
0.20452691259627853,0.4747308125728726
0.38683647891007394,0.3371814021389537
0.229486536329843,0.3679174158394751
0.17853969588973295,0.44138530280901106
0.11601763111942892,0.32844171140094813
0.1153201325446364,0.35538002200265006
0.34570137489013597,0.4193451034500043
0.1508741273487756,0.43568403136290745
0.22655444483619516,0.541008912245953
0.33680359556161754,0.45309219482009133
0.2397562966293705,0.22150045551179384
0.1988389567763997,0.3499065283496491
0.37249382006750265,0.4904546566389898
0.13013794530318312,0.29163607525654933
0.1635504894059356,0.24143267256229356
0.3160120764451129,0.4211891030312301
0.24380463464778307,0.40984984398327684
0.3144173076386672,0.45316023468366007
0.12534322826082872,0.3626857817823259
0.17978579870997197,0.4012268390558961
0.3069506697592633,0.5366926174733172
0.28529026606308744,0.4035274565319698
0.4743474756865669,0.41809521630082014
0.31867057533999393,0.3549159617005198
0.2573936819120458,0.34482164295766254
0.23833236725180362,0.47506468428101256
0.2458877919561267,0.5230405010460311
0.22413466999659165,0.38794355410567216
0.30510907322493086,0.48494275919339397
0.16052293430774953,0.45270723503808485
0.25427248837948235,0.48613875528258765
0.4665791771298598,0.5764727512489565
0.2597829998963484,0.3302588995357572
0.14776291032760006,0.2799257996844438
0.160320348720648,0.36060429589083076
0.039060403291325665,0.27918065156014676
0.2875490104355435,0.5162188867312284
0.355872280794733,0.5120343570271685
0.20527485038344254,0.49111964646055933
0.3522475965813694,0.4902936335097287
0.16812250858211777,0.3514329832664022
0.15844713089627024,0.33444544540897236
0.11911712478919763,0.4274994905041984
0.2615675720960592,0.35664373623302215
0.336047801808909,0.48662298165315526
0.2702287532178751,0.497314017459409
0.18645606381048077,0.41451427238717325
0.28560693898534995,0.44640138128533424
0.3775493280064526,0.36135672271413316
0.12380118839911608,0.4161686247418911
0.2804425565061052,0.41997609701912736
0.1915617818417321,0.4582796377869815
0.286584802256015,0.342115939888458
0.3270594122150901,0.4856194416538525
0.1707184100671458,0.35714066051440885
0.39520488567594003,0.45102432400697645
0.32132022185182435,0.4339713359141462
0.19679661760430261,0.37492798550393974
0.35323105070356536,0.5644068802383092
0.3088625578357803,0.38518033978774113
0.18734820594101695,0.3492559411903184
0.126696186373981,0.37449391616603245
0.19363889648440355,0.2926187967256395
0.21648136540278798,0.5374633113527899
0.1738087415825961,0.1373831100963537
0.16287200681287842,0.471456240760139
0.38952049952804774,0.4549601379861408
0.36280926794230195,0.40101121272890694
0.2865854351045794,0.37221672531828365
0.4545109560189399,0.503688657241889
0.12478708158883232,0.4027147661031093
0.302431882457006,0.5706201805316505
0.2938066264702918,0.30648254950344345
0.1967766426138455,0.40038087887006757
0.2962682860212476,0.4129218734624849
0.464442850669724,0.4667881908686441
0.29859409396721703,0.5431335755745189
0.4803329807334072,0.5447631971575998
0.23064072945959088,0.3416508008032438
0.28809176039327494,0.44710144848563055
0.37104824342198345,0.3851991310932611
0.4153931133142651,0.47574635877570143
0.18478226167737685,0.4913040181861438
0.18722189016248075,0.376932244252468
0.23198057032331212,0.33314880324264173
0.13069046431709772,0.3544940251247123
0.24921902833651358,0.4913512971144209
0.28915294925670165,0.4995641423101317
0.25476711412880026,0.4692021099996031
0.3428156314950296,0.3917686419413017
0.16545731917980053,0.2731239557353866
0.05472422606346871,0.1896313399756708
0.36912082049432393,0.443183804294687
0.3808870084328481,0.4187647716724605
0.34418892720512706,0.44864868419699694
0.12159769692830473,0.3876200936074197
0.26867399202147896,0.2383860936487996
0.1869496480730721,0.4785343311895465
0.12006450405926082,0.34648198132948954
0.1165600162405325,0.35225264020322716
0.27598179653482924,0.4269290042858958
0.2300363237234344,0.4708611151460839
0.27965307472380324,0.5194148486000465
0.3053554327404563,0.38106081975479716
0.1158312662251876,0.3798136710308995
0.14775280060236012,0.46118935222819085
0.3054816972950213,0.49671570123337494
0.1420158210834684,0.3887034996622888
0.2699356181447231,0.3408322480714088
0.20942480133970806,0.4841968775563809
0.18952360328762807,0.35810675026757394
0.21102951035718936,0.31965401463997173
0.27718520908255234,0.4870119568439325
0.1550283951543964,0.37334500636966256
0.39466590891275855,0.3982805532458168
0.33968497961796373,0.3563561595187176
0.1584483816538028,0.3821493992140725
0.08946877146232542,0.3885443467357975
0.09172724821334449,0.3206971811377676
0.14668679829648404,0.5370888658544608
0.3290667109926037,0.28312867935950065
0.09870619496503531,0.2841692504989596
0.08302570164881862,0.2874586345954569
0.44894691077278454,0.48250811625291723
0.32853711335631447,0.43960828669901425
0.18378047505702966,0.4416437633028309
0.22105321231339414,0.3845325003381583
0.16929237393826801,0.4142398637938341
0.15564601023365504,0.42166719293216487
0.15494704733876946,0.39175437956871834
0.23746752921072697,0.2838200081018036
0.3618764639002603,0.3841371280081703
0.3279409668776223,0.39017840489169275
0.11498505095391862,0.24463031090950266
0.18122978196580136,0.41702073230469666
0.41269497281396816,0.48304561864606993
0.14324243696436653,0.2838566029162309
0.3716786639112009,0.4304719013268702
0.3917013457561875,0.5761765582494225
0.3664388591273377,0.493794978986366
0.26588035087536416,0.3186927562175135
0.27503506984504705,0.5429540372746737
0.2661834223456165,0.3305526566930727
0.30926210158244316,0.42385330249473796
0.3317164940783573,0.2979381734661873
0.3705274673878045,0.42726436003595103
0.1918231850916685,0.2510043200680527
0.3605834271822597,0.3931368385784435
0.24871663489515342,0.3166418968491382
0.263405525271011,0.38326223840457274
0.2726172399553286,0.43376014071397884
0.31669463787229013,0.49078536610976026
0.403405396001531,0.41983381530449476
0.14472740865152897,0.40145013843801264
0.3462814346211136,0.4317362485971464
0.12680549773366148,0.20695637019010696
0.10721252756899821,0.32334450371038354
0.32950901600522586,0.45427032745066304
0.3533156771070173,0.49593901822532954
0.2586688315796393,0.3340335841839449
0.15370080302525863,0.3109265623591271
0.1742962964947914,0.45829856490363424
0.17232621272488374,0.2765396213469245
0.18954837849965211,0.3243127341067869
0.18004451495344062,0.38669660165402875
0.38301160104728493,0.405535992596423
0.23952491489798353,0.3668850833775431
0.24294367723154628,0.3692339971341715
0.44725628353848884,0.4983810827424385
0.16631730596307215,0.2725827666437738
0.16207908737382085,0.40277747976332356
0.14208565915644758,0.36271940613441755
0.11727162689891622,0.39654049679809183
0.21521091157367053,0.34947297712068315
0.3388601937674914,0.5168159157847074
0.41095827804683666,0.41548821712974565
0.37623479626215595,0.4321900342575773
0.10486839049145524,0.3624733684571982
0.22740237195781016,0.28517765566112124
0.22955150103137853,0.47361288620857495
0.14050264131204254,0.346858726485746
0.3372426673545073,0.41788534513711334
0.17648301435310146,0.35882378093479955
0.2567214567228496,0.4450436673841534
0.34082851202419934,0.40544705107173784
0.17968909372804656,0.33530629987771715
0.24609305871471313,0.43694456358939554
0.21189433540211425,0.3608855887128405
0.24280072123653557,0.47761101079578994
0.3729310257651118,0.38662517940986135
0.11280379479862072,0.3466235431101366
0.3359739010117187,0.3718542496853927
0.2103089541299507,0.45599123062380764
0.17530616845156533,0.34880726419000074
0.17731466641298405,0.38482550562128165
0.30713967803039355,0.5421852553265569
0.3351280351432448,0.5092290715793024
0.30629917328378836,0.46433381709692173
0.14133988293133676,0.3312468068559978
0.33023777958210765,0.49192028027184537
0.17332514309779085,0.3676299158124487
0.47769593314920045,0.42731026262035393
0.4167415795485587,0.36522860318795575
0.2650069036072309,0.3277993644210599
0.18472669849226975,0.3821577226710745
0.16842423916189744,0.3113326160948317
0.12822255020153184,0.3494680545846976
0.14765940519415552,0.39134014143931706
0.35694706854291974,0.49927241026961544
0.06033327928599074,0.23783583643735165
0.242133528270976,0.4828313465881637
0.38378567291614174,0.48336630110047074
0.16973388514243865,0.35927545177231246
0.1508082240835104,0.3006920776259907
0.15305454791634787,0.29920914725621717
0.5129030395668105,0.5233403876005406
0.33118294192034875,0.5801416582229246
0.1463212286405624,0.37444737047204174
0.186463991883183,0.38353277590305745
0.41416515371133383,0.37967927640770355
0.20317463154937807,0.3481772560146408
0.44166737703010583,0.5212542724176017
0.2630244724145755,0.39524454751907934
0.2183401034030976,0.37628153563529004
0.35438433382881857,0.4580301078878411
0.31252538324301643,0.37327173972830174
0.5162552632245313,0.567235475432999
0.26435459782872517,0.41301225056052765
0.33252479851407013,0.34173142411678925
0.37629368810473307,0.38745114566300043
0.31888590290338414,0.43645386983575685
0.11987810579446453,0.3715858579715964
0.3063463231567207,0.4021897415829977
0.2270579352700051,0.3787672254669542
0.11560150959959774,0.3294658484991209
0.2781874065948072,0.47699568409372484
0.17672453409026653,0.2878955912322084
0.28556871252396687,0.49227875831508777
0.4564739231885522,0.5608466330327527
0.09802752534605265,0.27050342678904216
0.419214808837377,0.4278540783420196
0.21587526696925322,0.4573674303947973
0.12098613503789526,0.41736929395496203
0.29023411157314205,0.5363403538734026
0.2903043345718318,0.45660328692509317
0.19857843908625009,0.4346594742868147
0.1713773309132568,0.26799375152408117
0.22916141526168926,0.34646144372234405
0.1647604084794619,0.3644104133487163
0.34061600434242,0.45893737471615786
0.29525052262413903,0.5234354204370403
0.21415778612753014,0.3296601474360435
0.2088575706968587,0.3208729153960946
0.42003903140802673,0.4408505512757475
0.13775670719621722,0.35137663097758454
0.11407778530444736,0.26585748810060883
0.2877625843876214,0.40440619188475196
0.15173180857404583,0.33599209034187233
0.12736463254149072,0.3138521127371503
0.21249272692789778,0.30817495578493276
0.19384588747776804,0.40013380960535866
0.2397287028287925,0.3814968067333146
0.2866919690425298,0.32199459425534876
0.06788771065766067,0.30764208527250797
0.5147103624404871,0.4600709792633697
0.2221472914420229,0.5259119947524452
0.27234715437923596,0.48075223305626863
0.2830492323435619,0.3840160351292882
0.22764008359105517,0.5577319151675535
0.1884720129917917,0.3340605313093055
0.1484397691746614,0.3656658968334983
0.11898571704285857,0.2546919879439405
0.3485984851389542,0.4172723848031781
0.38719605482986386,0.4349438254026952
0.21058967257563105,0.46397077852918833
0.2833898808158296,0.29435290333228925
0.1588530742942686,0.3479761245098901
0.2684803756831097,0.34227719541148033
0.20043395225701477,0.4652023338617838
0.11795320822374665,0.3538270697438153
0.2815938312294282,0.4630156245995156
0.4149533541420644,0.5500878979600021
0.34534173996896733,0.44929191852276645
0.1472643229998962,0.34595399835275736
0.10559117971965204,0.35961635483160004
0.17356058093766907,0.4169899850405996
0.08919815253789795,0.31595603312453996
0.21124432568410537,0.32422307248167803
0.24263714508204764,0.4835027311489611
0.1594921581667099,0.39691404875566516
0.328698147195785,0.3457965230251021
0.3074481915658683,0.5038853147370363
0.17881384491202856,0.3842535845668778
0.31570008437925706,0.44154513083754626
0.34943360435785387,0.34420767163249694
0.29242684503442684,0.4045125935191756
0.48330715057630647,0.4872114584914233
0.24476697578312678,0.4464090403539615
0.13409484707113556,0.37049335634160074
0.28530154566417065,0.2730405472481788
0.3414089438216168,0.4265083852368055
0.24648511729015263,0.5912162212383217
0.21666721801389463,0.4030227809640538
0.280640079455251,0.47097699877501403
0.3159527118078492,0.44303556571767894
0.2071289999277812,0.5605922574203162
0.18111263160723734,0.38613916028851963
0.2801483515170776,0.43801195629385964
0.12085325577599522,0.4070276019413964
0.3748060057332478,0.4793168703260143
0.30794476340157106,0.3487886432880375
0.2129759416813027,0.3443696456303959
0.25254693220929536,0.43380893760705835
0.18139324269751753,0.25866772144276423
0.3451760978008771,0.563761821886485
0.22070752660811285,0.45382171321301806
0.13540495125625038,0.4161562814583277
0.27595338779872297,0.36851841459746926
0.17748552004714685,0.4208225474777036
0.4822091308396109,0.42360028991291
0.261482845712702,0.4782324207060302
0.36475113843825363,0.45322315614528563
0.2643890060872361,0.4285181661097624
0.41092898010919576,0.5512784698063181
0.10367044107026831,0.34861343242104126
0.2728606252270505,0.4814276335654029
0.23539110429204355,0.3915574729655558
0.3755099235618068,0.4573596306428248
0.13569227457560937,0.39239663255232127
0.1344343405816206,0.40669009036635606
0.40181683875022883,0.3862658121958562
0.38330543172206966,0.4909849096060026
0.10496657507344732,0.37144988426278525
0.08899158816519592,0.29882603522880696
0.3697029271392428,0.3918386291469418
0.08940985734240657,0.2470586656122159
0.1834806898271784,0.4354905824200248
0.10252190722609053,0.33614498518190133
0.23956341453153723,0.3761529239584882
0.15586835868322943,0.43367610427661774
0.1896830491597373,0.31945810585874895
0.2011204888430212,0.44456452780673117
0.29768252621210994,0.35851887859709786
0.07212986303880678,0.3163131716807477
0.295960728426919,0.3551493075840026
0.16911605201966223,0.37134258124899616
0.19411385325181243,0.2668512562684107
0.2594799479437735,0.5106495510035658
0.1876134869924302,0.34412617609853247
0.21094361220356928,0.31531500039808047
0.28458034707708624,0.3484423652320528
0.171185634763231,0.382277996063034
0.21635510587249876,0.35548640438414597
0.17877099308254477,0.32532874028777703
0.38739238404436166,0.5457328386939853
0.24850101642163194,0.40501840975679965
0.3991662471104883,0.5319078303846418
0.20300146846834427,0.5135569755953228
0.2774535769983169,0.402642920887222
0.2980521659977741,0.2653676672411309
0.31873540514054766,0.32100368044544264
0.3488059708816803,0.49712711776172647
0.22381820588238593,0.3737616522540433
0.24984311844517743,0.4556294245216678
0.2828082975257843,0.3516223735507528
0.2506676556654109,0.42667745064957685
0.15514659725205968,0.27634501082844903
0.12821965280102351,0.3378730156024949
0.5093696179425203,0.4754385820498059
0.40744586321610055,0.47920922815464445
0.1137607492514457,0.3133806403555676
0.30027552303936145,0.38512743582050024
0.2717368494830689,0.43157949944359614
0.24737491320321398,0.6007973776328537
0.18747797163257876,0.31156082049510764
0.16118682703334702,0.3866915270793342
0.2472153140262354,0.5204985743360673
0.3495321951898292,0.37890170551524893
0.1295995741336992,0.37975786961533775
0.1789048558499711,0.35576210926986995
0.16777318365423044,0.4545625495096696
0.46803131141581444,0.5003590027926058
0.2895817449258321,0.3338052115765103
0.07911663629914478,0.2987283498066824
0.1875149522248372,0.4235780286688957
0.2318661035293734,0.3258766785205396
0.4302367517646442,0.49907344550827903
0.2350001205075704,0.32925120513149236
0.36777313906213105,0.35094536462526715
0.16586063993956465,0.40337561281139545
0.3144003104460467,0.27473872695652174
0.3506947705301696,0.38884003992385974
0.1464801325551504,0.242821201701106
0.4314546511114006,0.4609465007598806
0.3228454353842579,0.5014199215646864
0.36113883349627873,0.4461604531442008
0.2952271290010007,0.4863212972931198
0.1961957513098819,0.4211172820948706
0.2690614619720366,0.40826642767714855
0.21451223874655165,0.37991169074974074
0.10165575405591623,0.3658898938630551
0.41888652057512066,0.3837133165611499
0.16083528268582759,0.4106277361406669
0.47689189645021196,0.5375200346377476
0.21549282772610578,0.5004436298883486
0.2333037217775656,0.3632230865093947
0.29887641632569034,0.40211484808753567
0.2808433252720785,0.43221793139697584
0.20250340970599012,0.291544765033491
0.2615434187804747,0.2973271982830427
0.3438813096450784,0.3273010921901222
0.19793279905300984,0.36371121515607835
0.21215888830450216,0.4503051144707612
0.2988109248188203,0.45770608059944856
0.3867981585343338,0.3880686287701095
0.299856766771975,0.31762701642771307
0.17922491344913333,0.35163608518099776
0.38484872657955715,0.45899518228840047
0.23584669233159858,0.30145805276841586
0.1873428405817931,0.29364408243270584
0.4071532050860764,0.3454330496252086
0.19984469591334036,0.49985413944576174
0.29840612208266193,0.42022409882100575
0.24278284706091485,0.2942034052500138
0.20099217276375977,0.3966851367536725
0.18097853456383908,0.4085480274378365
0.2084888853567339,0.3611459039160226
0.2593213460937894,0.37801571364257736
0.16368238437167495,0.3563412097385528
0.2735067174672373,0.4840275769316156
0.2379235153353309,0.3706149678247648
0.26982542445379953,0.5058559571226109
0.40429086492881683,0.4698113611055321
0.4737649955529913,0.5707961143109102
0.12115497160918921,0.24038655408630089
0.2502566555867047,0.48419964218612904
0.3164977248498563,0.43512500570029805
0.27299268483554207,0.501082354068297
0.1460946986105658,0.41034392950455345
0.40048366456403184,0.48262065951681393
0.11338822368532797,0.3089933076400891
0.3127107659576123,0.5000253338154617
0.20550694883931545,0.44767209260281743
0.15334950584465798,0.4122579120297691
0.3024841818230604,0.4383961589556601
0.350921317291268,0.4492739252447437
0.2782207069258933,0.3347891120278299
0.2618207618947666,0.40850145290185874
0.31064601651010787,0.4285220546454987
0.2891581614548468,0.44921607031966787
0.30650662166888126,0.4097647643237661
0.22576046624126736,0.3419933337968637
0.3258726865444167,0.4151022299616057
0.41423461285526725,0.5045996298761339
0.18638937451107854,0.41019853123575273
0.23439527462072926,0.407098690814303
0.2931767064640937,0.34388264055199397
0.20518765005755338,0.2950228576222709
0.13752479530537307,0.23278721959879733
0.28574979494401237,0.5167546389628355
0.17502451240256153,0.3942851061211178
0.11898261099843754,0.33390569179622015
0.45089192320392724,0.4596060062195155
0.1443072484446647,0.37817563747493205
0.24864351462992137,0.406229924947648
0.2968875841840871,0.48379424618222916
0.10945942617538086,0.31795096226873726
0.3005243831418365,0.37118493191577867
0.36185426795056297,0.5168077269226665
0.2779588126923446,0.39146474371340684
0.18286490415873985,0.43119658306876785
0.13889226113834774,0.37827428259441004
0.1446331585887612,0.31667556174302763
0.3619293866086571,0.4775644758759859
0.2838840879827467,0.46070340920163244
0.3346133049878758,0.40591405579578727
0.2320509029922236,0.42167156614364865
0.23037442758696505,0.27814882515341505
0.2210639728521286,0.409020712865891
0.20612125764464467,0.299316912751476
0.34347827577132467,0.472834949912174
0.09480617366659398,0.31530845023601695
0.2316021572181693,0.3905224207619594
0.24362960114531884,0.4441494122646046
0.13883276571053818,0.2909531689350387
0.06046004462087872,0.3718577632687003
0.20054030321207236,0.40694178534946973
0.12381860691618264,0.4074778932202645
0.13271176097231632,0.37383526482088103
0.21655621692854513,0.38569642798227877
0.3655880691602991,0.41526144532141046
0.2162518234834995,0.3484536980621583
0.31723768634555227,0.46553348726858246
0.19300781516837598,0.5727757008634532
0.35420180356939757,0.35890476763584994
0.3574977558622633,0.5003219413677489
0.34546468098729527,0.4499505314980894
0.3036239894043153,0.2942329098988608
0.18553901473086243,0.4272321331071044
0.1547742165227035,0.42938664543332766
0.519278641338235,0.64495718227359
0.25163008533812586,0.4115098686639352
0.45517960731347085,0.4840547053411579
0.2531936075549382,0.37227383048037993
0.17184996920361467,0.3365654453612043
0.32881289137745107,0.4345689106631884
0.22423358599302687,0.4562935431901081
0.22356946973745073,0.31244228039156324
0.38578527400389334,0.43857856462159994
0.27623385610289924,0.4514138899925154
0.1395237014860985,0.3951027545914764
0.2202003468435671,0.4101522385136593
0.4283748055858544,0.5585256468653564
0.3071836170898636,0.3863929191388427
0.1887399380099777,0.4057913247967985
0.2500592849644743,0.39358794247063816
0.23626880149716092,0.3648622216975426
0.0719267022383539,0.3123943453758605
0.20253865625956766,0.38773314743944376
0.24043859552687466,0.4310996219955391
0.17065592712982797,0.3435938815633121
0.21722727522832685,0.4052505758293307
0.21592555728253995,0.4314946010606526
0.24047716989580864,0.43382896367766755
0.2666228396289671,0.33537035226159356
0.3082788475855869,0.5311551648756072
0.36562479575333273,0.42879911272091065
0.40940947683743584,0.42947610340374803
0.27685547738394667,0.3588274349643962
0.19232831448117338,0.2573021360100076
0.11490328122552741,0.39168714464727367
0.26122373919438846,0.3383799650694513
0.29171322000773875,0.41897579602217716
0.15231900620450672,0.3529987801128847
0.333277661334738,0.4414805752464755
0.19336922708024157,0.46356355499641694
0.39056407024243256,0.432472895597767
0.2529994684606342,0.5285650179589367
0.14345166330287532,0.40019499692630867
0.33683657433758984,0.4876772151124941
0.1603828254159735,0.4386194023542379
0.3099312429718987,0.48916497536743997
0.25909502745012486,0.3749710168912843
0.24858849607730393,0.3282225211986623
0.15789056189739328,0.5006087418537727
0.3401727135547323,0.4410595574859383
0.29860254647101014,0.41654398442400137
0.08266748479925347,0.235167569404752
0.3617152816802536,0.4919796638006507
0.2840714642202802,0.3149168317157095
0.3128454581750394,0.40371984711703496
0.13472259325753325,0.4297787579520335
0.1970412150525247,0.4229172590487648
0.18138769172244945,0.35877541490867126
0.18764217649114143,0.3752882158271359
0.20020766800206363,0.27985270756911335
0.2019730255128633,0.41778084449417185
0.2789353554315677,0.48274428448156415
0.11123746015294751,0.3034759738620948
0.1878594446941537,0.38265771875214555
0.07900767028824121,0.337217732818374
0.334290566389169,0.46077320265523203
0.34108370382102093,0.46716411630645205
0.3448189865087204,0.43962824321375465
0.14430752777153288,0.27367545154687245
0.316279971349347,0.35016350806108537
0.2784620216442754,0.38732609654290173
0.19771398648532207,0.2994707455129492
0.23550491457853223,0.3951046484128796
0.15659496087005295,0.4745670207117195
0.3060375378311635,0.4572183870476375
0.31010171637208217,0.41167696686666433
0.39080465660098374,0.4670757807410193
0.37999996652114915,0.4588735142416891
0.04999803985644074,0.23876695738534467
0.1610864857322085,0.2848631002716251
0.06660604526675568,0.3069680354052923
0.27205865699318427,0.3836647712156749
0.363737283086603,0.41216401680425735
0.29915205675263407,0.43894662632269293
0.10814546668934925,0.3491793939853956
0.2664683283901688,0.3541139355207743
0.22253269105052928,0.3814306432896931
0.3625993380896133,0.4456113357755749
0.3370337719009375,0.4038936952890814
0.4635919513164297,0.5629570109622212
0.11639342763401345,0.35917436309924755
0.41262482139230966,0.42937720512355815
0.15058620155875663,0.2927883333605049
0.19064707199242173,0.46772520668952
0.13412242415235887,0.32572093553729037
0.2376586950128649,0.42454919498882643
0.24232883194748422,0.47988294724898756
